Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/2_BoR;8070/2 Plattenepithel-Carcinoma in situ o.n.A.;8070/2 Plattenepithel-Carcinoma in situ o.n.A.;143
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/2_hr9;8070/2 Epidermoid-Carcinoma in situ o.n.A.;8070/2 Epidermoid-Carcinoma in situ o.n.A.;144
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/2_M5F;8070/2 Intraepitheliales Plattenepithelkarzinom o.n.A.;8070/2 Intraepitheliales Plattenepithelkarzinom o.n.A.;146
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/3_kPl;8070/3 Spinaliom;8070/3 Spinaliom;149
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/3_LaL;8070/3 Epidermoidkarzinom o.n.A.;8070/3 Epidermoidkarzinom o.n.A.;148
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/3_o9M;8070/3 Plattenepithelkarzinom o.n.A.;8070/3 Plattenepithelkarzinom o.n.A.;147
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8070/6_FiF;8070/6 Plattenepithelkarzinom-Metastase o.n.A.;8070/6 Plattenepithelkarzinom-Metastase o.n.A.;150
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/2_lu6;8071/2 Differenzierte intraepitheliale Neoplasie des Penis (PeIN) [C60.-];8071/2 Differenzierte intraepitheliale Neoplasie des Penis (PeIN) [C60.-];152
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/2_roo;8071/2 Differenzierte intraepitheliale Neoplasie;8071/2 Differenzierte intraepitheliale Neoplasie;151
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/2_T+0;8071/2 Differenzierte vulväre intraepitheliale Neoplasie (VIN) [C51.-];8071/2 Differenzierte vulväre intraepitheliale Neoplasie (VIN) [C51.-];153
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/3_+Ze;8071/3 Verhornendes Epidermoidkarzinom;8071/3 Verhornendes Epidermoidkarzinom;157
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/3_8EL;8071/3 Keratoakanthom;8071/3 Keratoakanthom;156
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/3_Fr4;8071/3 Verhornendes Plattenepithelkarzinom o.n.A.;8071/3 Verhornendes Plattenepithelkarzinom o.n.A.;154
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8071/3_T/Q;8071/3 Großzelliges verhornendes Plattenepithelkarzinom;8071/3 Großzelliges verhornendes Plattenepithelkarzinom;155
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8072/0_qHo;8072/0 Großzelliges Akanthom;8072/0 Großzelliges Akanthom;158
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8072/3_8OI;8072/3 Nichtverhornendes Plattenepithelkarzinom o.n.A.;8072/3 Nichtverhornendes Plattenepithelkarzinom o.n.A.;161
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8072/3_AB7;8072/3 Großzelliges nichtverhornendes Epidermoidkarzinom;8072/3 Großzelliges nichtverhornendes Epidermoidkarzinom;160
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8072/3_rZ3;8072/3 Großzelliges nichtverhornendes Plattenepithelkarzinom o.n.A.;8072/3 Großzelliges nichtverhornendes Plattenepithelkarzinom o.n.A.;159
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8073/3_+ly;8073/3 Kleinzelliges nichtverhornendes Plattenepithelkarzinom;8073/3 Kleinzelliges nichtverhornendes Plattenepithelkarzinom;162
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8073/3_cQ7;8073/3 Kleinzelliges nichtverhornendes Epidermoidkarzinom;8073/3 Kleinzelliges nichtverhornendes Epidermoidkarzinom;163
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8074/3_0TA;8074/3 Spindelzelliges Epidermoidkarzinom;8074/3 Spindelzelliges Epidermoidkarzinom;167
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8074/3_IOc;8074/3 Spindelzelliges Plattenepithelkarzinom;8074/3 Spindelzelliges Plattenepithelkarzinom;164
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8074/3_J5c;8074/3 Sarkomatöses Plattenepithelkarzinom;8074/3 Sarkomatöses Plattenepithelkarzinom;166
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8074/3_wi9;8074/3 Pseudovaskuläres Plattenepithelkarzinom;8074/3 Pseudovaskuläres Plattenepithelkarzinom;165
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8075/3_cgZ;8075/3 Adenoides Plattenepithelkarzinom;8075/3 Adenoides Plattenepithelkarzinom;168
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8075/3_mZz;8075/3 Pseudoglanduläres Plattenepithelkarzinom;8075/3 Pseudoglanduläres Plattenepithelkarzinom;170
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8075/3_nyp;8075/3 Akantholytisches Plattenepithelkarzinom;8075/3 Akantholytisches Plattenepithelkarzinom;169
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8076/2_prt;8076/2 Epidermoid-Carcinoma in situ mit fraglicher Stromainvasion;8076/2 Epidermoid-Carcinoma in situ mit fraglicher Stromainvasion;172
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8076/2_WsD;8076/2 Plattenepithel-Carcinoma in situ mit fraglicher Stromainvasion;8076/2 Plattenepithel-Carcinoma in situ mit fraglicher Stromainvasion;171
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8076/3_saW;8076/3 Mikroinvasives Plattenepithelkarzinom;8076/3 Mikroinvasives Plattenepithelkarzinom;173
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/0_+0Q;8077/0 Squamöse intraepitheliale Neoplasie, Grad 1;8077/0 Squamöse intraepitheliale Neoplasie, Grad 1;178
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/0_aJ0;8077/0 Squamöse intraepitheliale Neoplasie, niedriggradig;8077/0 Squamöse intraepitheliale Neoplasie, niedriggradig;174
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/0_em6;8077/0 Ösophageale squamöse intraepitheliale Neoplasie (Dysplasie), niedriggradig [C15.-];8077/0 Ösophageale squamöse intraepitheliale Neoplasie (Dysplasie), niedriggradig [C15.-];177
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/0_pHa;8077/0 Anale intraepitheliale Neoplasie, niedriggradig [C21.1];8077/0 Anale intraepitheliale Neoplasie, niedriggradig [C21.1];175
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/0_PTr;8077/0 Niedriggradige squamöse intraeptheliale Läsion;8077/0 Niedriggradige squamöse intraeptheliale Läsion;176
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/0_YO4;8077/0 Zervikale intraepitheliale Neoplasie, niedriggradig [C53.-];8077/0 Zervikale intraepitheliale Neoplasie, niedriggradig [C53.-];179
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_/wI;8077/2 Vaginale intraepitheliale Neoplasie Grad 3 [C52.-], VAIN 3 [C52.-];8077/2 Vaginale intraepitheliale Neoplasie Grad 3 [C52.-], VAIN 3 [C52.-];187
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_7IR;8077/2 Vulväre intraepitheliale Neoplasie Grad3 [C51.-], VIN 3 [C51.-];8077/2 Vulväre intraepitheliale Neoplasie Grad3 [C51.-], VIN 3 [C51.-];188
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_BvI;8077/2 Zervikale intraepitheliale Neoplasie Grad 3 [C53.-], CIN 3 mit schwerer Dysplasie [C53.-];8077/2 Zervikale intraepitheliale Neoplasie Grad 3 [C53.-], CIN 3 mit schwerer Dysplasie [C53.-];189
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_G7X;8077/2 Squamöse intraepitheliale Neoplasie, Grad 2;8077/2 Squamöse intraepitheliale Neoplasie, Grad 2;185
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_goP;8077/2 Hochgradige squamöse Dysplasie;8077/2 Hochgradige squamöse Dysplasie;182
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_MhJ;8077/2 Zervikale intraepitheliale Neoplasie Grad 3 [C53.-], CIN 3 o.n.A. [C53.-];8077/2 Zervikale intraepitheliale Neoplasie Grad 3 [C53.-], CIN 3 o.n.A. [C53.-];190
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_pI5;8077/2 Squamöse intraepitheliale Neoplasie, Grad 3;8077/2 Squamöse intraepitheliale Neoplasie, Grad 3;186
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_PT/;8077/2 Hochgradige squamöse intraepitheliale Läsion;8077/2 Hochgradige squamöse intraepitheliale Läsion;183
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_rWj;8077/2 Anale intraepitheliale Neoplasie Grad 3 [C21.1], AIN 3 [C21.1];8077/2 Anale intraepitheliale Neoplasie Grad 3 [C21.1], AIN 3 [C21.1];181
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_tTu;8077/2 Squamöse intraepitheliale Neoplasie, hochgradig;8077/2 Squamöse intraepitheliale Neoplasie, hochgradig;180
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8077/2_wOD;8077/2 Ösophageale squamöse intraepitheliale Neoplasie (Dysplasie), hochgradig [C15.-];8077/2 Ösophageale squamöse intraepitheliale Neoplasie (Dysplasie), hochgradig [C15.-];184
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8078/3_Hu3;8078/3 Plattenepithelkarzinom mit Hornbildung;8078/3 Plattenepithelkarzinom mit Hornbildung;191
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8080/2_07o;8080/2 Erythroplasie Queyrat [C60.-];8080/2 Erythroplasie Queyrat [C60.-];192
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8081/2_cwI;8081/2 M. Bowen [C44.-];8081/2 M. Bowen [C44.-];193
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8081/2_xRn;8081/2 Intraepitheliales Plattenepithelkarzinom vom Bowen-Typ [C44.-];8081/2 Intraepitheliales Plattenepithelkarzinom vom Bowen-Typ [C44.-];194
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8082/3_4Hq;8082/3 Schmincke-Tumor [C11.-];8082/3 Schmincke-Tumor [C11.-];198
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8082/3_KDf;8082/3 Lymphoepitheliales Plattenepithelkarzinom;8082/3 Lymphoepitheliales Plattenepithelkarzinom;196
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8082/3_o5n;8082/3 Lymphoepitheliom;8082/3 Lymphoepitheliom;197
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8082/3_zU+;8082/3 Lymphoepitheliales Karzinom;8082/3 Lymphoepitheliales Karzinom;195
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8083/3_NxC;8083/3 Basaloides Plattenepithelkarzinom;8083/3 Basaloides Plattenepithelkarzinom;199
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8083/3_Rgb;8083/3 Papilläres Basaloidkarzinom;8083/3 Papilläres Basaloidkarzinom;200
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8084/0_nlb;8084/0 Klarzellakanthom;8084/0 Klarzellakanthom;201
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8084/3_Phm;8084/3 Klarzelliges Plattenepithelkarzinom;8084/3 Klarzelliges Plattenepithelkarzinom;202
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8085/3_Diq;8085/3 Plattenepithelkarzinom, HPV-positiv;8085/3 Plattenepithelkarzinom, HPV-positiv;203
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8086/3_ote;8086/3 Plattenepithelkarzinom, HPV-negativ;8086/3 Plattenepithelkarzinom, HPV-negativ;204
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8090/1_NjX;8090/1 Basalzelltumor [C44.-];8090/1 Basalzelltumor [C44.-];205
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8090/3_9yW;8090/3 Basalzellkarzinom o.n.A. [C44.-];8090/3 Basalzellkarzinom o.n.A. [C44.-];206
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8090/3_bgW;8090/3 Pigmentiertes Basalzellkarzinom [C44.-];8090/3 Pigmentiertes Basalzellkarzinom [C44.-];209
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8090/3_EVx;8090/3 Ulcus rodens [C44.-];8090/3 Ulcus rodens [C44.-];210
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8090/3_H0t;8090/3 Basalzellepitheliom [C44.-];8090/3 Basalzellepitheliom [C44.-];207
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8090/3_hg0;8090/3 Basalzellkarzinom mit adnexaler Differenzierung [C44.-];8090/3 Basalzellkarzinom mit adnexaler Differenzierung [C44.-];208
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8091/3_2ii;8091/3 Multizentrisches Basaliom [C44.-];8091/3 Multizentrisches Basaliom [C44.-];213
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8091/3_qXV;8091/3 Multifokales oberflächliches Basalzellkarzinom [C44.-];8091/3 Multifokales oberflächliches Basalzellkarzinom [C44.-];212
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8091/3_Y7m;8091/3 Superfizielles Basalzellkarzinom [C44.-];8091/3 Superfizielles Basalzellkarzinom [C44.-];211
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8092/3_HJY;8092/3 Sklerosierendes infiltrierendes Basalzellkarzinom [C44.-], Basalzellkarzinom vom Morpheatyp [C44.-];8092/3 Sklerosierendes infiltrierendes Basalzellkarzinom [C44.-], Basalzellkarzinom vom Morpheatyp [C44.-];216
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8092/3_LSk;8092/3 Sklerosierendes infiltrierendes Basalzellkarzinom [C44.-], Desmoplastisches Basalzellkarzinom [C44.-];8092/3 Sklerosierendes infiltrierendes Basalzellkarzinom [C44.-], Desmoplastisches Basalzellkarzinom [C44.-];217
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8092/3_MgE;8092/3 Infiltrierendes Basalzellkarzinom o.n.A. [C44.-];8092/3 Infiltrierendes Basalzellkarzinom o.n.A. [C44.-];214
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8092/3_W0y;8092/3 Nicht sklerosierendes infiltrierendes Basalzellkarzinom [C44.-];8092/3 Nicht sklerosierendes infiltrierendes Basalzellkarzinom [C44.-];215
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8093/3_Cx8;8093/3 Fibroepitheliom Pinkus;8093/3 Fibroepitheliom Pinkus;221
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8093/3_iQv;8093/3 Fibroepitheliom o.n.A.;8093/3 Fibroepitheliom o.n.A.;220
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8093/3_l0g;8093/3 Fibroepitheliales Basalzellkarzinom [C44.-];8093/3 Fibroepitheliales Basalzellkarzinom [C44.-];218
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8093/3_OUp;8093/3 Pinkus-Tumor;8093/3 Pinkus-Tumor;222
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8093/3_WK0;8093/3 Fibroepitheliales Basalzellkarzinom Pinkus;8093/3 Fibroepitheliales Basalzellkarzinom Pinkus;219
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8094/3_525;8094/3 Gemischt basalzellig-plattenepitheliales Karzinom [C44.-];8094/3 Gemischt basalzellig-plattenepitheliales Karzinom [C44.-];224
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8094/3_QuU;8094/3 Basosquamöses Karzinom [C44.-];8094/3 Basosquamöses Karzinom [C44.-];223
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8095/3_IkD;8095/3 Metatypisches Karzinom [C44.-];8095/3 Metatypisches Karzinom [C44.-];225
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8096/0_PpA;8096/0 Intraepidermales Epitheliom Typ Borst-Jadassohn [C44.-];8096/0 Intraepidermales Epitheliom Typ Borst-Jadassohn [C44.-];226
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8097/3_Nb0;8097/3 Noduläres Basalzellkarzinom [C44.-];8097/3 Noduläres Basalzellkarzinom [C44.-];227
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8097/3_ZCg;8097/3 Mikronoduläres Basalzellkarzinom [C44.-];8097/3 Mikronoduläres Basalzellkarzinom [C44.-];228
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8098/3_1Ys;8098/3 Adenoides Basalzellkarzinom [C53.-];8098/3 Adenoides Basalzellkarzinom [C53.-];229
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8100/0_F6H;8100/0 Epithelioma adenoides cysticum [C44.-];8100/0 Epithelioma adenoides cysticum [C44.-];232
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8100/0_W5c;8100/0 Trichoepitheliom [C44.-];8100/0 Trichoepitheliom [C44.-];230
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8100/0_Xus;8100/0 Brooke-Tumor [C44.-];8100/0 Brooke-Tumor [C44.-];231
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8100/3_uIA;8100/3 Trichoblastisches Karzinom [C44.-];8100/3 Trichoblastisches Karzinom [C44.-];233
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8100/3_WdA;8100/3 Trichoblastisches Karzinosarkom [C44.-];8100/3 Trichoblastisches Karzinosarkom [C44.-];234
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8101/0_uUw;8101/0 Trichofollikulom [C44.-];8101/0 Trichofollikulom [C44.-];235
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8102/0_q0K;8102/0 Tricholemmom [C44.-];8102/0 Tricholemmom [C44.-];236
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8102/3_CaG;8102/3 Tricholemmkarzinom [C44.-];8102/3 Tricholemmkarzinom [C44.-];237
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8102/3_xTF;8102/3 Tricholemmales Karzinom [C44.-];8102/3 Tricholemmales Karzinom [C44.-];238
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8103/0_kt/;8103/0 Pilartumor [C44.-];8103/0 Pilartumor [C44.-];239
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8103/1_3c1;8103/1 Proliferierende Tricholemmzyste [C44.-];8103/1 Proliferierende Tricholemmzyste [C44.-];240
