Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C09.1 _SXg;C09.1 Plica glossopalatina;C09.1 Plica glossopalatina;220
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C09.8 _U/b;C09.8 Tonsille, mehrere Teilbereiche überlappend;C09.8 Tonsille, mehrere Teilbereiche überlappend;224
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C09.9 _yLk;C09.9 Tonsilla palatina;C09.9 Tonsilla palatina;229
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C09.9 _ZEq;C09.9 Gaumenmandel;C09.9 Gaumenmandel;228
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C09.9 _zVL;C09.9 Tonsille o.n.A.;C09.9 Tonsille o.n.A.;226
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10 Or_pvT;C10 Oropharynx;C10 Oropharynx;232
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.0 _zqs;C10.0 Vallecula epiglottica;C10.0 Vallecula epiglottica;234
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.1 _eCl;C10.1 Vorderfläche des Kehldeckels;C10.1 Vorderfläche des Kehldeckels;237
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.1 _eNI;C10.1 Vorderfläche der Epiglottis;C10.1 Vorderfläche der Epiglottis;201
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.2 _87+;C10.2 Seitenwand des Mesopharynx;C10.2 Seitenwand des Mesopharynx;241
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.2 _O6Y;C10.2 Seitenwand des Oropharynx;C10.2 Seitenwand des Oropharynx;239
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.2 _tXT;C10.2 Seitenwand des Rachenringes;C10.2 Seitenwand des Rachenringes;242
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.3 _JFs;C10.3 Hinterwand des Mesopharynx;C10.3 Hinterwand des Mesopharynx;247
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.3 _mAq;C10.3 Hinterwand des Rachenringes;C10.3 Hinterwand des Rachenringes;248
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.3 _ZZ0;C10.3 Hinterwand des Oropharynx;C10.3 Hinterwand des Oropharynx;245
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.4 _LGD;C10.4 Kiemengang;C10.4 Kiemengang;251
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.8 _v82;C10.8 Oropharynx, mehrere Teilbereiche überlappend;C10.8 Oropharynx, mehrere Teilbereiche überlappend;253
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.8 _Z0o;C10.8 Übergangszone des Rachenringes;C10.8 Übergangszone des Rachenringes;255
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.9 _fNg;C10.9 Fauces o.n.A.;C10.9 Fauces o.n.A.;259
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.9 _hbY;C10.9 Schlund o.n.A.;C10.9 Schlund o.n.A.;261
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.9 _knv;C10.9 Mesopharynx o.n.A.;C10.9 Mesopharynx o.n.A.;260
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C10.9 _NGl;C10.9 Oropharynx o.n.A.;C10.9 Oropharynx o.n.A.;257
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11 Na_q6f;C11 Nasopharynx [Nasenrachenraum];C11 Nasopharynx [Nasenrachenraum];265
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.0 _2VQ;C11.0 Obere Wand des Nasopharynx;C11.0 Obere Wand des Nasopharynx;267
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.0 _jss;C11.0 Obere Wand des Nasenrachenraumes;C11.0 Obere Wand des Nasenrachenraumes;269
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.1 _07z;C11.1 Hinterwand des Nasopharynx;C11.1 Hinterwand des Nasopharynx;271
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.1 _O7A;C11.1 Adenoide, Tonsilla pharyngealis;C11.1 Adenoide, Tonsilla pharyngealis;273
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.1 _WEl;C11.1 Hinterwand des Nasenrachenraumes;C11.1 Hinterwand des Nasenrachenraumes;274
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.2 _32s;C11.2 Seitenwand des Nasopharynx;C11.2 Seitenwand des Nasopharynx;277
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.2 _rR3;C11.2 Seitenwand des Nasenrachenraumes;C11.2 Seitenwand des Nasenrachenraumes;280
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.2 _z2q;C11.2 Rosenmüller-Grube;C11.2 Rosenmüller-Grube;279
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _4ZY;C11.3 Hinterrand des Nasenseptums;C11.3 Hinterrand des Nasenseptums;288
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _GW5;C11.3 Fornix pharyngis;C11.3 Fornix pharyngis;287
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _IEU;C11.3 Nasopharyngeale Oberfläche des weichen Gaumens;C11.3 Nasopharyngeale Oberfläche des weichen Gaumens;289
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _NHv;C11.3 Choanen;C11.3 Choanen;285
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _rjM;C11.3 Vorderwand des Nasenrachenraumes;C11.3 Vorderwand des Nasenrachenraumes;290
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _sXF;C11.3 Dach des Schlundes;C11.3 Dach des Schlundes;286
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.3 _zfa;C11.3 Vorderwand des Nasopharynx;C11.3 Vorderwand des Nasopharynx;283
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.8 _4DA;C11.8 Nasopharynx, mehrere Teilbereiche überlappend;C11.8 Nasopharynx, mehrere Teilbereiche überlappend;297
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.9 _6d8;C11.9 Nasopharynx o.n.A.;C11.9 Nasopharynx o.n.A.;299
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.9 _LzA;C11.9 Nasenrachenraum o.n.A.;C11.9 Nasenrachenraum o.n.A.;301
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C11.9 _yV0;C11.9 Wand des Nasopharynx;C11.9 Wand des Nasopharynx;302
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C12 Si_b0Y;C12 Sinus piriformis;C12 Sinus piriformis;306
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C12.9 _oXg;C12.9 Recessus piriformis;C12.9 Recessus piriformis;311
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C12.9 _y9x;C12.9 Fossa piriformis;C12.9 Fossa piriformis;310
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C12.9 _ZnU;C12.9 Sinus piriformis;C12.9 Sinus piriformis;308
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13 Hy_5Lr;C13 Hypopharynx;C13 Hypopharynx;314
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.0 _cwY;C13.0 Regio postcricoidea;C13.0 Regio postcricoidea;316
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.0 _qnT;C13.0 Krikoid o.n.A.;C13.0 Krikoid o.n.A.;318
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.1 _C47;C13.1 Aryepiglottische Falte;C13.1 Aryepiglottische Falte;322
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.1 _Jle;C13.1 Aryepiglottische Falte o.n.A. (Exkl.: Laryngeale Seite der Plica aryepiglottica [C32.1]);C13.1 Aryepiglottische Falte o.n.A. (Exkl.: Laryngeale Seite der Plica aryepiglottica [C32.1]);323
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.1 _v14;C13.1 Plica aryepiglottica, hypopharyngeale Seite;C13.1 Plica aryepiglottica, hypopharyngeale Seite;320
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.2 _mJS;C13.2 Hinterwand des Hypopharynx;C13.2 Hinterwand des Hypopharynx;326
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.8 _jc2;C13.8 Hypopharynx, mehrere Teilbereiche überlappend;C13.8 Hypopharynx, mehrere Teilbereiche überlappend;328
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.9 _cRL;C13.9 Wand des Hypopharynx;C13.9 Wand des Hypopharynx;333
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.9 _og2;C13.9 Hypopharynx o.n.A.;C13.9 Hypopharynx o.n.A.;330
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C13.9 _RsI;C13.9 Laryngopharynx;C13.9 Laryngopharynx;332
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14 So_7HL;C14 Sonstiger oder mangelhaft bezeichneter Sitz an Lippe, Mundhöhle und Pharynx;C14 Sonstiger oder mangelhaft bezeichneter Sitz an Lippe, Mundhöhle und Pharynx;336
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.0 _6hL;C14.0 Rachenwand o.n.A., Wand des Pharynx o.n.A.;C14.0 Rachenwand o.n.A., Wand des Pharynx o.n.A.;342
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.0 _IHW;C14.0 Pharynx o.n.A.;C14.0 Pharynx o.n.A.;338
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.0 _iyu;C14.0 Rachen;C14.0 Rachen;341
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.0 _IYY;C14.0 Seitenwand des Pharynx;C14.0 Seitenwand des Pharynx;344
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.0 _VRw;C14.0 Hinterwand des Pharynx;C14.0 Hinterwand des Pharynx;340
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.0 _XcF;C14.0 Retropharynx;C14.0 Retropharynx;343
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.2 _dPG;C14.2 Waldeyer-Ring;C14.2 Waldeyer-Ring;350
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C14.8 _2oz;C14.8 Lippe, Mundhöhle und Pharynx, mehrere Bereiche überlappend;C14.8 Lippe, Mundhöhle und Pharynx, mehrere Bereiche überlappend;352
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15 Ös_Xym;C15 Ösophagus;C15 Ösophagus;354
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.0 _+9q;C15.0 Ösophagus, Pars cervicalis;C15.0 Ösophagus, Pars cervicalis;356
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.1 _ttu;C15.1 Ösophagus, Pars thoracalis;C15.1 Ösophagus, Pars thoracalis;358
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.2 _mCE;C15.2 Ösophagus, Pars abdominalis;C15.2 Ösophagus, Pars abdominalis;360
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.3 _1IC;C15.3 Ösophagus, oberes Drittel;C15.3 Ösophagus, oberes Drittel;362
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.3 _oZb;C15.3 Ösophagus, oberes intrathorakales Drittel;C15.3 Ösophagus, oberes intrathorakales Drittel;364
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.4 _20P;C15.4 Ösophagus, mittleres Drittel;C15.4 Ösophagus, mittleres Drittel;366
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.5 _ETF;C15.5 Ösophagus, distales Drittel;C15.5 Ösophagus, distales Drittel;370
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.5 _tDE;C15.5 Ösophagus, unteres intrathorakales Drittel;C15.5 Ösophagus, unteres intrathorakales Drittel;368
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.8 _32G;C15.8 Ösophagus, mehrere Teilbereiche überlappend;C15.8 Ösophagus, mehrere Teilbereiche überlappend;372
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C15.9 _re2;C15.9 Ösophagus o.n.A.;C15.9 Ösophagus o.n.A.;374
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16 Magen;C16 Magen;C16 Magen;376
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.0 _8QV;C16.0 Kardia;C16.0 Kardia;380
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.0 _JJl;C16.0 Ösophago-kardialer Übergang, Ösophago-gastraler Übergang;C16.0 Ösophago-kardialer Übergang, Ösophago-gastraler Übergang;382
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.0 _Qxn;C16.0 Ösophago-kardialer Übergang, Gastro-ösophagealer Übergang;C16.0 Ösophago-kardialer Übergang, Gastro-ösophagealer Übergang;381
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.0 _rgU;C16.0 Kardia o.n.A.;C16.0 Kardia o.n.A.;378
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.1 _2/B;C16.1 Magenfundus;C16.1 Magenfundus;388
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.1 _OGR;C16.1 Fundus ventriculi;C16.1 Fundus ventriculi;386
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.2 _pQw;C16.2 Corpus ventriculi;C16.2 Corpus ventriculi;390
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.2 _sh9;C16.2 Magenkorpus;C16.2 Magenkorpus;392
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.3 _D2w;C16.3 Magenantrum;C16.3 Magenantrum;397
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.3 _sts;C16.3 Antrum pyloricum;C16.3 Antrum pyloricum;396
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.3 _x2C;C16.3 Antrum ventriculi;C16.3 Antrum ventriculi;394
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.4 _hBy;C16.4 Pylorus;C16.4 Pylorus;400
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.4 _IZk;C16.4 Magenpförtner;C16.4 Magenpförtner;402
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.5 _HN6;C16.5 Kleine Kurvatur o.n.A;C16.5 Kleine Kurvatur o.n.A;404
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.6 _nY+;C16.6 Große Kurvatur o.n.A;C16.6 Große Kurvatur o.n.A;406
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.8 _axd;C16.8 Magen, mehrere Teilbereiche überlappend;C16.8 Magen, mehrere Teilbereiche überlappend;408
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.8 _M52;C16.8 Magenhinterwand o.n.A. (Hinw.: Nicht klassifizierbar unter C16.0 bis C16.4);C16.8 Magenhinterwand o.n.A. (Hinw.: Nicht klassifizierbar unter C16.0 bis C16.4);410
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.8 _oJJ;C16.8 Magenvorderwand o.n.A. (Hinw.: Nicht klassifizierbar unter C16.0 bis C16.4);C16.8 Magenvorderwand o.n.A. (Hinw.: Nicht klassifizierbar unter C16.0 bis C16.4);411
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.9 _fy9;C16.9 Gastrisch o.n.A.;C16.9 Gastrisch o.n.A.;100
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C16.9 _qlc;C16.9 Magen o.n.A.;C16.9 Magen o.n.A.;305
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17 Dü_EBR;C17 Dünndarm;C17 Dünndarm;415
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.0 _V4I;C17.0 Duodenum;C17.0 Duodenum;417
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.1 _OB8;C17.1 Jejunum;C17.1 Jejunum;419
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.2 _CDV;C17.2 Ileum;C17.2 Ileum;421
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.3 _6nE;C17.3 Meckel-Divertikel;C17.3 Meckel-Divertikel;423
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.8 _2Nj;C17.8 Dünndarm, mehrere Teilbereiche überlappend;C17.8 Dünndarm, mehrere Teilbereiche überlappend;425
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.9 _F86;C17.9 Dünndarm o.n.A.;C17.9 Dünndarm o.n.A.;427
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C17.9 _Qod;C17.9 Intestinum tenue o.n.A.;C17.9 Intestinum tenue o.n.A.;429
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C18 Kolon;C18 Kolon;C18 Kolon;431
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C18.0 _Ige;C18.0 Ileozökaler Übergang;C18.0 Ileozökaler Übergang;435
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C18.0 _ocv;C18.0 Ileozökalklappe;C18.0 Ileozökalklappe;436
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C18.0 _tIH;C18.0 Zökum;C18.0 Zökum;433
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C18.1 _8gJ;C18.1 Wurmfortsatz;C18.1 Wurmfortsatz;442
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C18.1 _mMG;C18.1 Blinddarm (Exkl.: Zökum [C18.0]);C18.1 Blinddarm (Exkl.: Zökum [C18.0]);441
